Comment ID,Reply to Which Comment,User ID,Username,Nick Name,Comment,Comment Time,Digg Count,Author Digged,Reply Count,Pinned to Top,User Homepage
7523067022415512375,7522812726768288526,6793880124380398597,charea_taree,Yae✨🦋🌱,🤣🤣🤣😭😂,"04/07/2025, 05:42:35",0,No,"","",https://www.tiktok.com/@charea_taree
7523307841948910391,"",6837946850734343173,mvrqn15,Keesy,🤣🤣😭,"04/07/2025, 21:17:06",0,No,0,No,https://www.tiktok.com/@mvrqn15
7523071196632515359,7522812726768288526,6874805660161295366,beefymexican,D,🤦🏾 Not all economist center Capitalism.,"04/07/2025, 05:58:49",21,No,"","",https://www.tiktok.com/@beefymexican
7522942709125169975,7522812726768288526,6819336710473106437,theresacoakley,Theresa Coakley,🤯 Exactly! I'm sooo using that! 🤣💚✌️,"03/07/2025, 21:40:10",0,No,"","",https://www.tiktok.com/@theresacoakley
7523259579456586518,"",194236937631854592,soffeschultz,Eline - Sofie Marques Schultz,😁😁😁,"04/07/2025, 18:09:45",0,No,0,No,https://www.tiktok.com/@soffeschultz
7522943629205455629,7522812726768288526,6728530164102677509,elm__44,woo_,😂,"03/07/2025, 21:44:05",0,No,"","",https://www.tiktok.com/@elm__44
7523289925690082070,"",7059408527521252357,user67842123,Femme,😂😂😂😂,"04/07/2025, 20:07:28",0,No,0,No,https://www.tiktok.com/@user67842123
7523572821428372280,"",6928288414183048198,fon_living,FON,😂😂😂😂😂😭,"05/07/2025, 14:25:14",0,No,0,No,https://www.tiktok.com/@fon_living
7523368254887576333,"",7392313894138627115,alexissaysstuff,alexis 🖤,😉,"05/07/2025, 01:11:38",0,No,0,No,https://www.tiktok.com/@alexissaysstuff
7523257505729921822,"",6634587499278958598,ollieoxens,Ollie Oxenfree,😉 got you and I liked the money pit,"04/07/2025, 18:02:08",0,No,0,No,https://www.tiktok.com/@ollieoxens
7523342327915578142,"",7482504991791809582,dontae784,Dontae,😏😏,"04/07/2025, 23:31:18",0,No,0,No,https://www.tiktok.com/@dontae784
7523107072133858079,7522812726768288526,6874805660161295366,beefymexican,D,"😬 oh, I see. yikes I can see how I could generate confusion.","04/07/2025, 08:18:19",0,No,"","",https://www.tiktok.com/@beefymexican
7523803366519833357,7522812726768288526,6774439967163876358,jaid3n06,jaiden,😭,"06/07/2025, 05:20:08",0,No,"","",https://www.tiktok.com/@jaid3n06
7523329829492949774,7522812726768288526,6979667901264446470,jgntzl_,al,😭😂,"04/07/2025, 22:42:27",0,No,"","",https://www.tiktok.com/@jgntzl_
7523436369030005560,7522812726768288526,6870609188180984833,lettie_the_lit_lighter,Lettie’s_lit,😭😭😭,"05/07/2025, 05:35:49",1,No,"","",https://www.tiktok.com/@lettie_the_lit_lighter
7523723280491004728,7523288271259616055,6759924380358820869,gin.aaa.a,georgina,😭😭😭,"06/07/2025, 00:09:03",1,No,"","",https://www.tiktok.com/@gin.aaa.a
7523265761256473375,"",7473704157497934891,peter.de.calcinha,Peter de calcinha,😭😭😭 Yall actually dont know shit,"04/07/2025, 18:34:02",0,No,0,No,https://www.tiktok.com/@peter.de.calcinha
7523813546515694391,7523288271259616055,6562510054632161286,special_fart,Special Fart,"15 million vacant homes in the US but we can’t house 600,000 homeless right","06/07/2025, 05:59:48",2,No,"","",https://www.tiktok.com/@special_fart
7523319029453521686,7523254731323884302,6879702512425862145,maikkelis95,Maikkel,a business minor 💀,"04/07/2025, 22:00:22",1,No,"","",https://www.tiktok.com/@maikkelis95
7523273708254184214,"",6844621119459591174,krostus,Catrin,A man of my own heart.,"04/07/2025, 19:04:31",0,No,0,No,https://www.tiktok.com/@krostus
7523276918084748046,"",6757897906219025414,uwumi.pdf,🩵 Meiji 🩵,A study humans constructed to study a system humans created,"04/07/2025, 19:17:24",0,No,0,No,https://www.tiktok.com/@uwumi.pdf
7523807985634804535,7522812726768288526,6747172072809710597,alohabeth,Beth 🐝,Absolutely 🫵,"06/07/2025, 05:37:47",0,No,"","",https://www.tiktok.com/@alohabeth
7523257823993971487,7522812726768288526,7471129090873820206,zane5935,Zane,"Absolutely not, it’s algorithmic brochacho","04/07/2025, 18:03:22",2,No,"","",https://www.tiktok.com/@zane5935
7523273229839598391,"",6773724475617215494,gatacofanpage,Alex,Adam Smith was made up,"04/07/2025, 19:02:54",0,No,0,No,https://www.tiktok.com/@gatacofanpage
7523106444691637022,7522812726768288526,7272480274923373614,user2578999443,C,Agreed I thought u were implying something different ✌️,"04/07/2025, 08:16:08",1,No,"","",https://www.tiktok.com/@user2578999443
7523317061126030110,"",6815836279033709573,thotbreakerduhhh,messiah,ahh post [photo],"04/07/2025, 21:53:09",0,No,0,No,https://www.tiktok.com/@thotbreakerduhhh
7523540019652199176,7523288271259616055,7061228023319675910,ryanfergs.22,ryanfergs.22,Aka post scarcity because most of the human population has the basics. And the rest of the human population WOULD HAVE THE BASICS IF THERE WAS HORDING,"05/07/2025, 12:17:54",9,No,"","",https://www.tiktok.com/@ryanfergs.22
7523259464033796895,"",6813411149117539333,alex_avet,Alex Avetissian,Alfred Nobel specifically stated that he didn’t want a Nobel prize for economics because he didn’t regard it at as a hard science! It’s literally just astrology for white guys,"04/07/2025, 18:09:40",0,No,0,No,https://www.tiktok.com/@alex_avet
7523621041076355871,7522812726768288526,7349761072867345450,stamfordblasius,steezbeans2,also most economist do not regret being economist lol I guess we can just say shit we want to be true and speak it into existence lol,"05/07/2025, 17:32:33",0,No,"","",https://www.tiktok.com/@stamfordblasius
7523282850583544590,7522784217857557278,252347833763450880,âle,¡ALEJANDRA!,Also the argument is about whether or not it’s real 😭not “useful” bc the latter is a matter of opinion,"04/07/2025, 19:40:10",0,No,"","",https://www.tiktok.com/@âle
7523256416515146509,"",7451853622048900142,a1289017,A,also what is an pyramid scheme enlighten us,"04/07/2025, 17:57:45",0,No,0,No,https://www.tiktok.com/@a1289017
7523262613251638046,"",6718269512544994305,tisolc_k,13 weeks #1 BB100 stan,always thought it didn't make any sense,"04/07/2025, 18:22:00",0,No,0,No,https://www.tiktok.com/@tisolc_k
7523262219477386006,"",7450624710205129761,fearnot6220,fearnot,an economist is someone who will tell you tomorrow why the things he predicted yesterday didn't happen today,"04/07/2025, 18:20:00",0,No,0,No,https://www.tiktok.com/@fearnot6220
7523547017650373407,7522812726768288526,7349761072867345450,stamfordblasius,steezbeans2,and anti intellectualism wins,"05/07/2025, 12:45:54",0,No,"","",https://www.tiktok.com/@stamfordblasius
7524379174329713438,7522784217857557278,6843394811283653637,crazypoem0,Crazy Poem,and everone worships that green bill.,"07/07/2025, 18:34:35",0,No,"","",https://www.tiktok.com/@crazypoem0
7524090713862325005,7523288271259616055,7442127535159133227,h0770ween,☠︎Ħ✪77✪Щ☠︎︎,And I have a degree in humpurmomics,"06/07/2025, 23:55:10",0,No,"","",https://www.tiktok.com/@h0770ween
7523941912157291278,7522812726768288526,6759314674108285958,gayotic_good,Gayotic Good,And I’ve been saying this,"06/07/2025, 14:18:31",0,No,"","",https://www.tiktok.com/@gayotic_good
7530656522586637112,7523288271259616055,7374194299033289733,doombot377,doombot,And it’s demonstrably incorrect. Literally something you imagine to be true.,"24/07/2025, 16:33:34",0,No,"","",https://www.tiktok.com/@doombot377
7523369698327921421,"",6831513659370816517,omizzy26,user8606780923756,And it’s usually taught by leftist “teachers”,"05/07/2025, 01:17:06",0,No,0,No,https://www.tiktok.com/@omizzy26
7523265659116651294,"",6835678177286898694,sistertreehomestead,RJ,And that’s why my autistic ass who aced every class ever got a C in economics🥰,"04/07/2025, 18:33:33",0,No,0,No,https://www.tiktok.com/@sistertreehomestead
7523512266136978184,7523405119235539720,6975019363669967874,morallybankruptt,MorallyBankrupt,And what's wrong with it being a social science? 😭 I think social science is hella interesting,"05/07/2025, 10:30:11",3,No,"","",https://www.tiktok.com/@morallybankruptt
7523365170610848534,7523364892625486614,6866429077470544902,joe_jeffrry,Joe,"and whilst we're here, Ito we hate you too for making it possible","05/07/2025, 00:59:31",0,No,"","",https://www.tiktok.com/@joe_jeffrry
7523260574499767095,7522812726768288526,6914411915638178821,wethotshame,Wethotshame,"And who writes the algorithms, Broseph? Who sets the alphas and epsilons and betas?","04/07/2025, 18:13:36",0,No,"","",https://www.tiktok.com/@wethotshame
7522867835699413774,7522812726768288526,6914411915638178821,wethotshame,Wethotshame,"And you know whyyy they're bad at the stock market? Bec the economists try to legitimize capitalism through pseudoscience. Which then allows the finance traders to keep hoarding wealth and give themselves power to change the rules to benefit themselves. Or to never let themselves truely fail. And SOMEHOW the economists never account for this. Until years after a collapse cycle. It two sides of the same coin, they feed off of each other","03/07/2025, 16:49:49",152,No,"","",https://www.tiktok.com/@wethotshame
7524322670311277326,7523288271259616055,6586385081564282886,abby_mit_0127,abby🪻🍄,any update? you were so insistent i was wrong till i gave you the definition. so how does scarcity not apply to the money the middle class has??,"07/07/2025, 14:55:37",0,No,"","",https://www.tiktok.com/@abby_mit_0127
7523351376707306246,7523329727881675534,6816033562991903749,pl111111rg,mo,are you a stem bro by any chance?,"05/07/2025, 00:06:00",1,No,"","",https://www.tiktok.com/@pl111111rg
7523716929954906902,7523288271259616055,6808063059627344902,justscrolling419,🤨,Argument: “nuh uhhh”,"05/07/2025, 23:44:30",0,No,"","",https://www.tiktok.com/@justscrolling419
7524067413543043847,7522812726768288526,6686837982039344130,twelf12th,user175028951556,As a former trader fr 😔👍🏻,"06/07/2025, 22:24:43",1,No,"","",https://www.tiktok.com/@twelf12th
7530674730602267448,7523288271259616055,7374194299033289733,doombot377,doombot,As I said. Demonstrably untrue. There is no housing “scarcity”. Any “shortages” are products of the iron laws of capitalism.,"24/07/2025, 17:44:12",0,No,"","",https://www.tiktok.com/@doombot377
7523318047269946143,7522957837568803598,6952711446162277381,qualityfamilycooking,Quality family cooking,As someone who also majored in economics I agree too!,"04/07/2025, 21:57:01",1,No,"","",https://www.tiktok.com/@qualityfamilycooking
7523265059993273119,"",6769800641990722565,iisaacgdlk,Isaac Gonzalez,As someone who has studied the economy and has a degree in it. I approve. It’s honestly to propaganda to justify capitalism,"04/07/2025, 18:31:07",0,No,0,No,https://www.tiktok.com/@iisaacgdlk
7523590074739671822,7522812726768288526,7094640555791844394,smurf_ussy2,Mr. Balls,"As someone who has traded stocks before, I can confirm this","05/07/2025, 15:32:19",1,No,"","",https://www.tiktok.com/@smurf_ussy2
7523630300908339982,7522957837568803598,7114813719075587118,israelavila2435,israelavila2435,"As someone who studies economics in college, you don’t have a BA and MA in economics","05/07/2025, 18:08:25",1,No,"","",https://www.tiktok.com/@israelavila2435
7523309581687096086,7522957837568803598,7154368439442998277,keziahmide21,12midehaizek,As someone who’s getting her masters in economics… really?,"04/07/2025, 21:23:40",24,No,"","",https://www.tiktok.com/@keziahmide21
7522957837568803598,"",6788372058344571910,user499402482,user4106975393173,"As someone with a bachelors and masters in economics, FACTS!","03/07/2025, 22:38:48",674,No,23,No,https://www.tiktok.com/@user499402482
7522997232103211831,7522784217857557278,6892727732191691781,user6577088537549,Alexa Peterson996,Aside from gender that’s exactly how mine was!!! It was so bizarre how we were expected to just silently obey the professor and just accept whatever they said 😂 again- no other class I took was remotely like this lol it was so strange,"04/07/2025, 01:11:51",5,No,"","",https://www.tiktok.com/@user6577088537549
7523163099047641889,7522812726768288526,7476415324926805014,girliepop309,girly pop,Astrology is literally just a giant pattern recognition system… not that hard bro,"04/07/2025, 11:55:27",2,No,"","",https://www.tiktok.com/@girliepop309
7523324889525240607,"",7510032923996587050,iraqburnpitcancer,burn pit,based,"04/07/2025, 22:23:21",0,No,0,No,https://www.tiktok.com/@iraqburnpitcancer
7523681880723391264,7523288271259616055,7042061703734920198,ciireale,Cir,Because it’s the right thing to do,"05/07/2025, 21:28:31",1,No,"","",https://www.tiktok.com/@ciireale
7523397933602489119,7522812726768288526,6783097586657444870,lawsonashurst,lawsonashurst,"Because the concepts of fundamental trading are vastly different from what you learn in economics. Economics is (at least tries to be) a social science that studies production, surplus, and scarcity. You are probably not going to learn how to value a company, and make wise investment decisions from it.","05/07/2025, 03:07:00",1,No,"","",https://www.tiktok.com/@lawsonashurst
7523568808889877254,"",6807447216657007622,khethiwe.kunene,Khethiwe Kunene,been saying this since 10th grade,"05/07/2025, 14:09:45",0,No,0,No,https://www.tiktok.com/@khethiwe.kunene
7523365216174162719,"",6857231351596712965,syynn.n,syynn.n,"been saying ts, its literally made up & we all just decided to believe it","05/07/2025, 01:00:09",0,No,0,No,https://www.tiktok.com/@syynn.n
7527184954548618015,7522812726768288526,7292165146810582062,spiffy.fooflop,FinanceBro NYC,Beg to differ.,"15/07/2025, 08:02:39",0,No,"","",https://www.tiktok.com/@spiffy.fooflop
7527477883352122126,7523405119235539720,7517413344397427725,rg8620,RG,Behavorial economics?,"16/07/2025, 02:58:56",0,No,"","",https://www.tiktok.com/@rg8620
7523286130315363094,"",161162486069620736,bruh3141,bruhh,Biggest pseudo science out there,"04/07/2025, 19:52:47",0,No,0,No,https://www.tiktok.com/@bruh3141
7523688006827557654,7523288271259616055,6808063059627344902,justscrolling419,🤨,Biology is and of itself is not political. Economics is political.,"05/07/2025, 21:52:16",5,No,"","",https://www.tiktok.com/@justscrolling419
7523361995895210774,"",6957050093355697157,dylq22,Massimiliano Robespierre,Bourgeois economics isn't real*,"05/07/2025, 00:47:07",0,No,0,No,https://www.tiktok.com/@dylq22
7523307835179254559,"",6676292285979739142,jackmovesweight,Jack,Bro couldn’t pass macro,"04/07/2025, 21:17:10",0,No,0,No,https://www.tiktok.com/@jackmovesweight
7523680444828123917,7522957837568803598,6898791442555978758,mothebro229,.,Bro was definitely a C student,"05/07/2025, 21:22:56",1,No,"","",https://www.tiktok.com/@mothebro229
7523260313652151095,7522784217857557278,6808690107743847429,johndavis407,John Davis,Bro what,"04/07/2025, 18:12:46",1,No,"","",https://www.tiktok.com/@johndavis407
7523528732843115319,7522812726768288526,6914411915638178821,wethotshame,Wethotshame,Bro😂,"05/07/2025, 11:35:02",0,No,"","",https://www.tiktok.com/@wethotshame
7523282744542020365,"",6712963931545650182,madbinge,madbinge,"bros will quote John Maynard Keynes but deny God in the same breath, it’s unreal","04/07/2025, 19:39:42",0,No,0,No,https://www.tiktok.com/@madbinge
7523568502932210438,"",7163867272136819717,valenecl9o1,Tawwy,bruh thats my undergrad....i am about to do my masters🥺🥺🥺🥺🥺,"05/07/2025, 14:08:30",0,No,0,No,https://www.tiktok.com/@valenecl9o1
7523406472915763999,7522896620578505485,6880403240719746054,aquamane25,W.E. 🍃♍️,But the fact that it actually does and I understand what that means is wild,"05/07/2025, 03:39:57",11,No,"","",https://www.tiktok.com/@aquamane25
7523265807200764702,"",7179023668065698862,samuelfigglethorn,Tristan,"Can say the same with science, you just gotta trust it! Win big! pour ALLL your money into it! You can make it!","04/07/2025, 18:34:12",0,No,0,No,https://www.tiktok.com/@samuelfigglethorn
7523312558621016854,"",6948182525655778309,yusswift,SwiftDoesCrypto,Ceteris peribus,"04/07/2025, 21:35:21",0,No,0,No,https://www.tiktok.com/@yusswift
7523162075369194254,7522812726768288526,6914411915638178821,wethotshame,Wethotshame,Childish.,"04/07/2025, 11:52:28",0,No,"","",https://www.tiktok.com/@wethotshame
7523717300973896461,7522812726768288526,6889108994460369925,jrewgo,j🇵🇸,clearly not well read enough. keep pretending you know shit kid. that show'em,"05/07/2025, 23:45:54",0,No,"","",https://www.tiktok.com/@jrewgo
7523286874262815501,"",7131136690328749099,benin6716,benin6716,Concur.,"04/07/2025, 19:55:52",0,No,0,No,https://www.tiktok.com/@benin6716
7523980217611961110,7523288271259616055,6879702512425862145,maikkelis95,Maikkel,"Congrats on the strawman, because thats not the definition of efficiency in economics. Hilarious how people with highscool econ background come here yapping 😭","06/07/2025, 16:46:13",0,No,"","",https://www.tiktok.com/@maikkelis95
7523711428110697238,7523288271259616055,6762660763573765126,5xfrz,tiktokuser874529,cope 😭😭,"05/07/2025, 23:23:05",0,No,"","",https://www.tiktok.com/@5xfrz
7523264726425486093,"",7457345027741680683,whiskersmrt,whiskersmrt,Correct,"04/07/2025, 18:30:04",0,No,0,No,https://www.tiktok.com/@whiskersmrt
7523210189752959766,7522812726768288526,6695440679911474181,mardy_moore,Mardy Moore,Crazy thing is you can (and people do) actually use astrology for stocks trading to predict when people will buy and sell,"04/07/2025, 14:58:06",6,No,"","",https://www.tiktok.com/@mardy_moore
7523260074024043277,7522812726768288526,6808690107743847429,johndavis407,John Davis,"Day trading sure, regular stock trading is based on info though","04/07/2025, 18:11:48",1,No,"","",https://www.tiktok.com/@johndavis407
7523279400524170006,"",6786013276784034821,13__43__40,nana ☼｡˚❀ * ꕤ,dedass 😭,"04/07/2025, 19:26:35",1,No,0,No,https://www.tiktok.com/@13__43__40
7524218483719930646,7523288271259616055,6808063059627344902,justscrolling419,🤨,Define it.,"07/07/2025, 08:10:58",0,No,"","",https://www.tiktok.com/@justscrolling419
7523561879811588877,7523405119235539720,6882504208412525573,jumpstart_235,akpuruka,Demand is biologically rooted and outside of economics can be explained with other disciplines but EOD is strictly demand as it pertains to trade. This still makes it more of a social science because the behavior that governs Individual demand is subjective and highly contextual But as a group a bigger pattern emerges that makes it easy to predict.,"05/07/2025, 13:44:14",1,No,"","",https://www.tiktok.com/@jumpstart_235
7523671541004206904,7523288271259616055,7161259385620251653,potatopotatopotato19,🇨🇦potato,Did anyone say any of that or are you just shadowboxing and pretending this is a real conversation?,"05/07/2025, 20:48:15",8,No,"","",https://www.tiktok.com/@potatopotatopotato19
7523263142580241165,"",6699182987483120645,mattasenjo,matt asenjo,Disagree,"04/07/2025, 18:23:34",0,No,0,No,https://www.tiktok.com/@mattasenjo
7525575488216711950,7523288271259616055,6715099802072056838,primehuerter,Quinn,Do you realize that most economists are left leaning?,"10/07/2025, 23:56:49",0,No,"","",https://www.tiktok.com/@primehuerter
7523951998641029918,7523288271259616055,6614473053974773765,chieftonkeefton,Gandon,Do you think economics only applies to capitalism? I’m just curious,"06/07/2025, 14:57:49",0,No,"","",https://www.tiktok.com/@chieftonkeefton
7523326704640262918,7522784217857557278,6749324625132946437,axeleitel,A X E L,Doughnut Economics by Kate Raworth. a good introduction and easy read that critiques classical and mainstream economics while offering up solutions,"04/07/2025, 22:30:08",0,No,"","",https://www.tiktok.com/@axeleitel
7523341171558466326,"",6919746634701358085,cbristol,Craig Peters,Doughnut Economivs is the only one that kinda makes sense,"04/07/2025, 23:26:22",0,No,0,No,https://www.tiktok.com/@cbristol
7523577417922528007,"",6917988143821210626,yomnurulakma,yomnurulakma,Dude…..i feel,"05/07/2025, 14:43:00",0,No,0,No,https://www.tiktok.com/@yomnurulakma
7523261361045701406,"",6967039171853468678,solomondagreat1,solomondagreat1,Econ major here it’s trig and calculus at the same time to predict the future ( I cried everyday for 4 years ),"04/07/2025, 18:16:57",0,No,0,No,https://www.tiktok.com/@solomondagreat1
7523342153826730774,"",7276962821182555169,dipzey8,Dipzey,"Econ makes far more sense if you look at it through the lense of human geography. Trying to observe and understand how people interact with each other and the world around them, rather than systems and the way it “should” work","04/07/2025, 23:30:09",0,No,0,No,https://www.tiktok.com/@dipzey8
7523263345991058206,"",6758256464753034245,cuethegod,Q,Economics - It depends,"04/07/2025, 18:24:30",0,No,0,No,https://www.tiktok.com/@cuethegod
7523334393621660422,"",6659803625449209861,user46166611,user461666,Economics aka cheerleader for capitalism,"04/07/2025, 23:00:00",0,No,0,No,https://www.tiktok.com/@user46166611
7523359564479464248,"",7332116544875545605,clam_chowder5,clam_chowder🇨🇦,"economics is a science but not in the way economists want it to be. economics is a social science, economists want it to be calculus.","05/07/2025, 00:37:45",0,No,0,No,https://www.tiktok.com/@clam_chowder5
