Comment ID,Reply to Which Comment,User ID,Username,Nick Name,Comment,Comment Time,Digg Count,Author Digged,Reply Count,Pinned to Top,User Homepage
"=""7523302979790635789""","=""7522812726768288526""","=""7198764745028584491""",realmrmug,mug,"like, who still says we aren't in a recession right now?... oh","04/07/2025, 20:58:33",0,No,,,https://www.tiktok.com/@realmrmug
"=""7523303786996302647""","=""7522812726768288526""","=""6889108994460369925""",jrewgo,j🇵🇸,who says we are?,"04/07/2025, 21:01:24",2,No,,,https://www.tiktok.com/@jrewgo
"=""7523304481565508365""","=""7522812726768288526""","=""7198764745028584491""",realmrmug,mug,not economists,"04/07/2025, 21:04:15",0,No,,,https://www.tiktok.com/@realmrmug
"=""7523329829492949774""","=""7522812726768288526""","=""6979667901264446470""",jgntzl_,al,😭😂,"04/07/2025, 22:42:27",0,No,,,https://www.tiktok.com/@jgntzl_
"=""7523337248164528927""","=""7522812726768288526""","=""6939035262945854470""",slommyboye,slommyboye,Marx was an economist dude. Economics is an important area of study. The guy you replied to isn’t wrong.,"04/07/2025, 23:11:25",3,No,,,https://www.tiktok.com/@slommyboye
"=""7523337670866862878""","=""7522812726768288526""","=""7272480274923373614""",user2578999443,C,"Read Marx lil bro. Historical materialism, economics, etc… cmon","04/07/2025, 23:13:06",0,No,,,https://www.tiktok.com/@user2578999443
"=""7523339959723016990""","=""7522812726768288526""","=""6939035262945854470""",slommyboye,slommyboye,I can’t tell if you’re a person or an AI bot,"04/07/2025, 23:22:00",1,No,,,https://www.tiktok.com/@slommyboye
"=""7523347781709972254""","=""7522812726768288526""","=""6958444949755954181""",josephrent,josephrent,It’s not worth it man their comment got 70 likes too 😭 Iq diff,"04/07/2025, 23:52:15",1,No,,,https://www.tiktok.com/@josephrent
"=""7523373498330514207""","=""7522812726768288526""","=""7022106038576989190""",hooperjohn35,Tim,It definitionally is not,"05/07/2025, 01:32:11",0,No,,,https://www.tiktok.com/@hooperjohn35
"=""7523375691010671382""","=""7522812726768288526""","=""6924148663854269445""",liquidncredit,LiquidLonewolf,Yes but technically speaking the factor that control it are people with agendas 😓,"05/07/2025, 01:40:24",0,No,,,https://www.tiktok.com/@liquidncredit
"=""7523397933602489119""","=""7522812726768288526""","=""6783097586657444870""",lawsonashurst,lawsonashurst,"Because the concepts of fundamental trading are vastly different from what you learn in economics. Economics is (at least tries to be) a social science that studies production, surplus, and scarcity. You are probably not going to learn how to value a company, and make wise investment decisions from it.","05/07/2025, 03:07:00",1,No,,,https://www.tiktok.com/@lawsonashurst
"=""7523398284443452190""","=""7522812726768288526""","=""6783097586657444870""",lawsonashurst,lawsonashurst,"If you want to learn how to trade, take a finance and accounting course and learn how to read balance, income, and cash flow statements","05/07/2025, 03:08:15",1,No,,,https://www.tiktok.com/@lawsonashurst
"=""7523463686163759903""","=""7522812726768288526""","=""6951284453688181766""",theepicness,theepicness,You genuinely have imagined a circus into existence that is unimaginably less complex and incorrect compared to what occurs in the real world lmfao 😭 get out of your head and read some actual modern economics literature not “wealth of nations” 😭😭😭😭😭😭,"05/07/2025, 07:22:17",0,No,,,https://www.tiktok.com/@theepicness
"=""7523472352417923871""","=""7522812726768288526""","=""7030521213882106886""",fatherrgus,Phill Cosby,yk they study communism and socialism as well in economics. Just talking for the sake of it 😭✌️,"05/07/2025, 07:56:15",0,No,,,https://www.tiktok.com/@fatherrgus
"=""7523547017650373407""","=""7522812726768288526""","=""7349761072867345450""",stamfordblasius,steezbeans2,and anti intellectualism wins,"05/07/2025, 12:45:54",0,No,,,https://www.tiktok.com/@stamfordblasius
"=""7523558769113514807""","=""7522812726768288526""","=""6914411915638178821""",wethotshame,Wethotshame,Most intepectuals agree that economics is not. How many ex economists have denounced the study.,"05/07/2025, 13:31:48",0,No,,,https://www.tiktok.com/@wethotshame
"=""7523620684443829023""","=""7522812726768288526""","=""7349761072867345450""",stamfordblasius,steezbeans2,"lol that's not true either bro you think Marx regrets marxism? you think kropotkin regrets anarchy? you think Hayek regrets writing the road to serfdom? economics isn't just the side of it you don't like, and it's supremely concerning people want to throw out an entire body of thought, that's what fascist do. you are acting like a fascist","05/07/2025, 17:31:19",0,No,,,https://www.tiktok.com/@stamfordblasius
"=""7523621041076355871""","=""7522812726768288526""","=""7349761072867345450""",stamfordblasius,steezbeans2,also most economist do not regret being economist lol I guess we can just say shit we want to be true and speak it into existence lol,"05/07/2025, 17:32:33",0,No,,,https://www.tiktok.com/@stamfordblasius
"=""7523632065066304287""","=""7522812726768288526""","=""7349761072867345450""",stamfordblasius,steezbeans2,"I don't know a single one that has denounced the entire body of study that is economics, maybe you could provide evidence to your claims?","05/07/2025, 18:15:16",0,No,,,https://www.tiktok.com/@stamfordblasius
"=""7523632040903377695""","=""7522812726768288526""","=""7349761072867345450""",stamfordblasius,steezbeans2,intellectuals *,"05/07/2025, 18:15:25",0,No,,,https://www.tiktok.com/@stamfordblasius
"=""7523632617075802935""","=""7522812726768288526""","=""6914411915638178821""",wethotshame,Wethotshame,Then you don't read,"05/07/2025, 18:17:36",0,No,,,https://www.tiktok.com/@wethotshame
"=""7523667218875745038""","=""7522812726768288526""","=""6914411915638178821""",wethotshame,Wethotshame,I never said it was 'bad'. But I said its not science. You say it's the 'physics of social sciences'. Which is already a laughably sick turn of phrase. But ultimately you agree with me. It's the study of the engineering of wealth hoarding. I have my degrees and have taken enough econ courses. I won't be taking any more. Owningthe means of production does not our weigh the work of the production itself. Full stop. Don't feel the need to reply.,"05/07/2025, 20:31:56",0,No,,,https://www.tiktok.com/@wethotshame
"=""7523673470602609422""","=""7522812726768288526""","=""6889108994460369925""",jrewgo,j🇵🇸,"you don't have an issue with economics, you have an issue with one or two schools of thought within the discipline. I'm sorry you're having a hard time getting that.","05/07/2025, 20:55:53",0,No,,,https://www.tiktok.com/@jrewgo
"=""7523676447543935757""","=""7522812726768288526""","=""6914411915638178821""",wethotshame,Wethotshame,Why can't you believe that a person who is well read and studied would disagree w you. Lol Economics is as ephemeral as religion. It's silly. AS FUCK. 😂 Good bye.,"05/07/2025, 21:07:41",0,No,,,https://www.tiktok.com/@wethotshame
"=""7523717300973896461""","=""7522812726768288526""","=""6889108994460369925""",jrewgo,j🇵🇸,clearly not well read enough. keep pretending you know shit kid. that show'em,"05/07/2025, 23:45:54",0,No,,,https://www.tiktok.com/@jrewgo
"=""7523732334454162182""","=""7522812726768288526""","=""6878345174263841797""",stepenwolf11,Lorenzo Antonio Domí,Some of y’all have never read a book of economics and it shows,"06/07/2025, 00:44:09",1,No,,,https://www.tiktok.com/@stepenwolf11
"=""7523874370265088781""","=""7522812726768288526""","=""6914411915638178821""",wethotshame,Wethotshame,Taken multiple course and have been apart of two separate IPOs. You need to get a grip on reality. Economics IS. NOT. SCIENCE.,"06/07/2025, 09:56:39",0,No,,,https://www.tiktok.com/@wethotshame
"=""7524129024522027789""","=""7522812726768288526""","=""7492542775853581358""",mr.n0b0dy36,Samuel🎭,idk y yall act like Marx was a messiah he was a mooch and his system has nvr even been successfully implemented w/o tyranny,"07/07/2025, 02:24:12",0,No,,,https://www.tiktok.com/@mr.n0b0dy36
"=""7524166965226308365""","=""7522812726768288526""","=""7443050637628851246""",pr0f1table,pr0f1table,No dawg,"07/07/2025, 04:50:54",0,No,,,https://www.tiktok.com/@pr0f1table
"=""7524225952701793038""","=""7522812726768288526""","=""7164928246042575915""",alaskathunderslug5000,Alaska Thunderslug,“It’s literally the physics of the social sciences” Economics and economist’s have poor predictive power. Masking it with mathematics doesn’t make it rigorous. This is called ‘physics envy’,"07/07/2025, 08:40:43",1,No,,,https://www.tiktok.com/@alaskathunderslug5000
"=""7524356165838111518""","=""7522812726768288526""","=""7438471299424191534""",matt.777,Matt Johnson,It’s not. Stock trading is not economics.,"07/07/2025, 17:05:29",0,No,,,https://www.tiktok.com/@matt.777
"=""7524541873902486302""","=""7522812726768288526""","=""7152477048442831914""",user9361465429819,user9361465429819,"Yes. Jeremy Siegel is a prime example. There's no doubt he understands economics, but I would never take investing advice from him.","08/07/2025, 05:05:51",0,No,,,https://www.tiktok.com/@user9361465429819
"=""7524659883083088654""","=""7522812726768288526""","=""6914411915638178821""",wethotshame,Wethotshame,That doesn't make it some fundamental fact of the universe. It. Is. Not. Science. It is AS ephemeral as religion.,"08/07/2025, 12:44:26",0,No,,,https://www.tiktok.com/@wethotshame
"=""7526838594511078175""","=""7522812726768288526""","=""7253536299432444971""",911taysin,☦️taysin☦️,No it’s not🤣,"14/07/2025, 09:38:39",0,No,,,https://www.tiktok.com/@911taysin
"=""7530286976512672518""","=""7522812726768288526""","=""6799981874729436166""",toninhoricardo,Antônio Ricardo,it's not,"23/07/2025, 16:39:33",0,No,,,https://www.tiktok.com/@toninhoricardo
"=""7523146072212390711""","=""7522812726768288526""","=""6742202686685660166""",chrisperry59,Chris Perry,Except even astrology is tied to actual cultural and societal values and archetypal structures in reality including base 10 in mathematics.,"04/07/2025, 10:51:03",26,No,,,https://www.tiktok.com/@chrisperry59
"=""7523210189752959766""","=""7522812726768288526""","=""6695440679911474181""",mardy_moore,Mardy Moore,Crazy thing is you can (and people do) actually use astrology for stocks trading to predict when people will buy and sell,"04/07/2025, 14:58:06",6,No,,,https://www.tiktok.com/@mardy_moore
"=""7523152126178394935""","=""7522812726768288526""","=""7346929975014179886""",dinosaur.oyate,dinosaur oyate,"stock trading is astrology?
nah bro jst find the patterns and act accordingly","04/07/2025, 11:14:03",0,No,,,https://www.tiktok.com/@dinosaur.oyate
"=""7523162075369194254""","=""7522812726768288526""","=""6914411915638178821""",wethotshame,Wethotshame,Childish.,"04/07/2025, 11:52:28",0,No,,,https://www.tiktok.com/@wethotshame
"=""7523163099047641889""","=""7522812726768288526""","=""7476415324926805014""",girliepop309,girly pop,Astrology is literally just a giant pattern recognition system… not that hard bro,"04/07/2025, 11:55:27",2,No,,,https://www.tiktok.com/@girliepop309
"=""7523164843781112589""","=""7522812726768288526""","=""7346929975014179886""",dinosaur.oyate,dinosaur oyate,You have astrology mixed up with astronomy 😹 [photo],"04/07/2025, 12:03:30",2,No,,,https://www.tiktok.com/@dinosaur.oyate
"=""7523329946345816845""","=""7522812726768288526""","=""7346929975014179886""",dinosaur.oyate,dinosaur oyate,"The poor and the middle class work for money
The rich have money work for them ;)","04/07/2025, 22:42:48",0,No,,,https://www.tiktok.com/@dinosaur.oyate
"=""7523332108980241166""","=""7522812726768288526""","=""6914411915638178821""",wethotshame,Wethotshame,Lol yea we know 😂😂😂 through lobbying insider trading,"04/07/2025, 22:51:18",0,No,,,https://www.tiktok.com/@wethotshame
"=""7523334857406530359""","=""7522812726768288526""","=""7346929975014179886""",dinosaur.oyate,dinosaur oyate,"For the unjust, yes :)","04/07/2025, 23:02:10",0,No,,,https://www.tiktok.com/@dinosaur.oyate
"=""7523360403549799198""","=""7522812726768288526""","=""6783097586657444870""",lawsonashurst,lawsonashurst,You are not beating HFT firms that trade based on information that changes at the picosecond in the long term. Just get a retirement plan and invest in a index fund like a normal person,"05/07/2025, 00:41:26",0,No,,,https://www.tiktok.com/@lawsonashurst
"=""7523360709368693517""","=""7522812726768288526""","=""7346929975014179886""",dinosaur.oyate,dinosaur oyate,"My dad and i dont care to beat others, just to live comfortably 😌
Who cares bro ?","05/07/2025, 00:42:21",0,No,,,https://www.tiktok.com/@dinosaur.oyate
"=""7523361247706989342""","=""7522812726768288526""","=""6783097586657444870""",lawsonashurst,lawsonashurst,Profit gained while day trading (which I assume is what you’re referring to- if not I apologize) is based off market inefficiency and thus “beating the market” that is why I said that.,"05/07/2025, 00:44:24",2,No,,,https://www.tiktok.com/@lawsonashurst
"=""7523361879810523918""","=""7522812726768288526""","=""7346929975014179886""",dinosaur.oyate,dinosaur oyate,oh,"05/07/2025, 00:46:54",2,No,,,https://www.tiktok.com/@dinosaur.oyate
"=""7523257823993971487""","=""7522812726768288526""","=""7471129090873820206""",zane5935,Zane,"Absolutely not, it’s algorithmic brochacho","04/07/2025, 18:03:22",2,No,,,https://www.tiktok.com/@zane5935
"=""7523260574499767095""","=""7522812726768288526""","=""6914411915638178821""",wethotshame,Wethotshame,"And who writes the algorithms, Broseph? Who sets the alphas and epsilons and betas?","04/07/2025, 18:13:36",0,No,,,https://www.tiktok.com/@wethotshame
"=""7523260919629267742""","=""7522812726768288526""","=""7471129090873820206""",zane5935,Zane,No they’re algorithms made by several institutions that trade. Hedge funds (the big guys trading millions of dollars) place HUGE trades based on volume increases and irregularities in the markets. I can break it down further if you want but you’re probably not going to accept it,"04/07/2025, 18:15:21",2,No,,,https://www.tiktok.com/@zane5935
"=""7523263845902058295""","=""7522812726768288526""","=""6914411915638178821""",wethotshame,Wethotshame,We're saying what I'm saying. Except you act as if the human institutions are like scientific features of reality and mathematics. It is not SCIENCE. It is social science at best.,"04/07/2025, 18:26:33",1,No,,,https://www.tiktok.com/@wethotshame
"=""7523268570890421023""","=""7522812726768288526""","=""7471129090873820206""",zane5935,Zane,"You are talking about stocks trading specifically, not economics as a whole. The best way to track the stock market as a whole is to look at the S&P 500 or the NASDAQ 100. Both of these, due to their high liquidity, are most likely to be traded by big institutions. These big institutions use algorithms and have more liquidity than any single trader. This makes the market move algorithmicaly","04/07/2025, 18:44:52",2,No,,,https://www.tiktok.com/@zane5935
"=""7523007432189068062""","=""7522812726768288526""","=""7392005488068330542""",tjmmlp,TJM-MLP,Indexes are mood rings for the 1%,"04/07/2025, 01:51:18",0,No,,,https://www.tiktok.com/@tjmmlp
"=""7523034989454918430""","=""7522812726768288526""","=""6963346843568800774""",wetfud,wetfud,The 1% don’t invest in index funds. Your 401k or pension funding or IRA is going to track way closer to an index than a billionaires wealth does,"04/07/2025, 03:38:22",2,No,,,https://www.tiktok.com/@wetfud
"=""7523097814492087071""","=""7522812726768288526""","=""7272480274923373614""",user2578999443,C,It’s almost like they created a whole disco like solely to justify bootlicking like the rich which u sre doing,"04/07/2025, 07:42:36",1,No,,,https://www.tiktok.com/@user2578999443
"=""7527360598927491854""","=""7522812726768288526""","=""6633142215325007878""",reptrillian,Reptrillian,No the chart speaks to me,"15/07/2025, 19:24:01",1,No,,,https://www.tiktok.com/@reptrillian
"=""7525770037966865182""","=""7522812726768288526""","=""6876556054010037254""",beefsplosion,🪲lezbug🪲,I said this to a guy once and he got VERY UPSET and started yelling the word nuance as if that changed what I said lol,"11/07/2025, 12:33:00",1,No,,,https://www.tiktok.com/@beefsplosion
"=""7525772517224350478""","=""7522812726768288526""","=""6914411915638178821""",wethotshame,Wethotshame,It's a religion. Their god is the number on the screen,"11/07/2025, 12:41:55",0,No,,,https://www.tiktok.com/@wethotshame
"=""7525772612137272094""","=""7522812726768288526""","=""6876556054010037254""",beefsplosion,🪲lezbug🪲,He didn’t even “play” the stock market he just was the kinda guy that thinks he’s one good choice away from being a millionaire,"11/07/2025, 12:42:48",0,No,,,https://www.tiktok.com/@beefsplosion
"=""7525775221829436215""","=""7522812726768288526""","=""6914411915638178821""",wethotshame,Wethotshame,Right 😂 the 'perpetual American embarrassment.' -John Steinbeck. That bro is an acolyte. A sycophant.,"11/07/2025, 12:52:38",0,No,,,https://www.tiktok.com/@wethotshame
"=""7524782132754596663""","=""7522812726768288526""","=""6896589979998667781""",blkshmn_,Sir,It’s insider trading but professionally,"08/07/2025, 20:38:08",1,No,,,https://www.tiktok.com/@blkshmn_
"=""7524067413543043847""","=""7522812726768288526""","=""6686837982039344130""",twelf12th,user175028951556,As a former trader fr 😔👍🏻,"06/07/2025, 22:24:43",1,No,,,https://www.tiktok.com/@twelf12th
"=""7523726904014324510""","=""7522812726768288526""","=""6642800600249024517""",bitchcoin69,Mallory,except astrology is a mathematical study of the stars that's been around for thousands of years,"06/07/2025, 00:23:30",0,No,,,https://www.tiktok.com/@bitchcoin69
"=""7523756216477401886""","=""7522812726768288526""","=""6783097586657444870""",lawsonashurst,lawsonashurst,"Sure, but the main problem isn’t that people studied the stars, it’s that they used it to determine human behavior and personality despite pretty much all psychological literature on the subject. It is fun to mess around with though","06/07/2025, 02:16:58",1,No,,,https://www.tiktok.com/@lawsonashurst
"=""7523749794112815886""","=""7522812726768288526""","=""7494124875747722286""",lilbigsquatty,weebs,real trading is playing arm psychology on stock bros. predict their move and you win 😌,"06/07/2025, 01:52:07",1,No,,,https://www.tiktok.com/@lilbigsquatty
"=""7523871307643454222""","=""7522812726768288526""","=""6914411915638178821""",wethotshame,Wethotshame,Exactly. That's social science. Not some fundamental force of reality that these cultists claim it to be,"06/07/2025, 09:44:26",0,No,,,https://www.tiktok.com/@wethotshame
"=""7523705256070267655""","=""7522812726768288526""","=""7123002921926689794""",cyber_lion,Cyber Lion,tell that to Jim Simons,"05/07/2025, 22:59:15",1,No,,,https://www.tiktok.com/@cyber_lion
"=""7523608332612403975""","=""7522812726768288526""","=""7290875355899773957""",niki5103,niki,@christine 😭😭,"05/07/2025, 16:42:57",1,No,,,https://www.tiktok.com/@niki5103
"=""7523590074739671822""","=""7522812726768288526""","=""7094640555791844394""",smurf_ussy2,Mr. Balls,"As someone who has traded stocks before, I can confirm this","05/07/2025, 15:32:19",1,No,,,https://www.tiktok.com/@smurf_ussy2
"=""7523537928271856390""","=""7522812726768288526""","=""6907907295968248837""",proust.marcel,Bla bla bla bla? Ї,Stocks trading is a platform for insider trading.,"05/07/2025, 12:09:59",1,No,,,https://www.tiktok.com/@proust.marcel
"=""7523516408584651525""","=""7522812726768288526""","=""6622830259161972741""",tbub2018,TBub2018,Economists don’t trade stock 🥀🥀🥀,"05/07/2025, 10:46:21",1,No,,,https://www.tiktok.com/@tbub2018
"=""7523526127395832590""","=""7522812726768288526""","=""6914411915638178821""",wethotshame,Wethotshame,they uphold the system w pseudoscience,"05/07/2025, 11:25:39",0,No,,,https://www.tiktok.com/@wethotshame
"=""7523527276001116984""","=""7522812726768288526""","=""6622830259161972741""",tbub2018,TBub2018,They most certainly do not,"05/07/2025, 11:28:29",0,No,,,https://www.tiktok.com/@tbub2018
"=""7523528732843115319""","=""7522812726768288526""","=""6914411915638178821""",wethotshame,Wethotshame,Bro😂,"05/07/2025, 11:35:02",0,No,,,https://www.tiktok.com/@wethotshame
"=""7523476027240186632""","=""7522812726768288526""","=""6956226555702412290""",debiegeee,debie,this @IYA✨ no Chihiro,"05/07/2025, 08:09:36",1,No,,,https://www.tiktok.com/@debiegeee
"=""7523290584078353154""","=""7522812726768288526""","=""6891026078900536325""",taiii_chiii,Taiii_chiii,@mich sounds pretty accurate,"04/07/2025, 20:09:59",1,No,,,https://www.tiktok.com/@taiii_chiii
"=""7523503844878844674""","=""7522812726768288526""","=""7014487600635364358""",michkeena,mich,i completely see this loool,"05/07/2025, 09:57:37",0,No,,,https://www.tiktok.com/@michkeena
"=""7523260074024043277""","=""7522812726768288526""","=""6808690107743847429""",johndavis407,John Davis,"Day trading sure, regular stock trading is based on info though","04/07/2025, 18:11:48",1,No,,,https://www.tiktok.com/@johndavis407
"=""7523185844770554646""","=""7522812726768288526""","=""6626828102272352261""",gilgamesh_12399,Ahmed,@𝒦𝑜𝓃𝓈𝓉𝒶𝓃𝓈𝑒𝒜𝓂𝒶𝓁𝒾𝑒 facts,"04/07/2025, 13:23:36",1,No,,,https://www.tiktok.com/@gilgamesh_12399
"=""7523039029584003854""","=""7522812726768288526""","=""7138548996770939947""",btdubbs.account.2,Btdubbs account 2,The Bloomberg terminal trades. Everyone else is a prop,"04/07/2025, 03:53:57",1,No,,,https://www.tiktok.com/@btdubbs.account.2
"=""7527184954548618015""","=""7522812726768288526""","=""7292165146810582062""",spiffy.fooflop,FinanceBro NYC,Beg to differ.,"15/07/2025, 08:02:39",0,No,,,https://www.tiktok.com/@spiffy.fooflop
"=""7526219541148467999""","=""7522812726768288526""","=""6997398393673712645""",joonsenby,soa,TRUEEEE,"12/07/2025, 17:36:00",0,No,,,https://www.tiktok.com/@joonsenby
"=""7526122981833048846""","=""7522812726768288526""","=""6737495490805613574""",duhdits_gaming,duhdits_gaming,"Eh, trading is psychology. Well, once you account for the fact that it’s all made up, then it’s just psychology.","12/07/2025, 11:22:39",0,No,,,https://www.tiktok.com/@duhdits_gaming
"=""7522947141003952909""","=""7522812726768288526""","=""7461359600689415214""",forbiddenyeetus1,ForbiddenYeetus,I'd go one step further than astrology is gambling as well.,"03/07/2025, 21:57:32",0,No,,,https://www.tiktok.com/@forbiddenyeetus1
"=""7524715717863359287""","=""7522812726768288526""","=""7207468456177959978""",br_research,BR_research,if you don’t trade institutionally it is,"08/07/2025, 16:20:25",0,No,,,https://www.tiktok.com/@br_research
"=""7525310354341397261""","=""7522812726768288526""","=""6914411915638178821""",wethotshame,Wethotshame,Ridiculous.,"10/07/2025, 06:48:07",0,No,,,https://www.tiktok.com/@wethotshame
"=""7525212728509842197""","=""7522812726768288526""","=""7270998848469435394""",aem98123,aem981,I want in,"10/07/2025, 00:29:19",0,No,,,https://www.tiktok.com/@aem98123
"=""7524487692554683149""","=""7522812726768288526""","=""7346700604361606190""",chrissco22,Chrissco,Holy you changed my whole perspective,"08/07/2025, 01:35:32",0,No,,,https://www.tiktok.com/@chrissco22
"=""7524437924214850310""","=""7522812726768288526""","=""6934038607779791878""",eddy.gym,🇻🇦Eddy☦️,economics is not about stock trading,"07/07/2025, 22:22:17",0,No,,,https://www.tiktok.com/@eddy.gym
"=""7524268466019238664""","=""7522812726768288526""","=""6857113413526963206""",hhhhhhhaaaaaaahhhhhh,Mw,This is just not related,"07/07/2025, 11:24:35",0,No,,,https://www.tiktok.com/@hhhhhhhaaaaaaahhhhhh
"=""7524168218966639391""","=""7522812726768288526""","=""7436652251132249130""",ivebeenbanned8tim1,Ivebeenbanned8timesforthetruth,I don't enjoy it I just wanna make money without giving large slices of my life,"07/07/2025, 04:55:47",0,No,,,https://www.tiktok.com/@ivebeenbanned8tim1
"=""7524149055900975885""","=""7522812726768288526""","=""6745971304376058886""",viceversanyc,viceversanyc,I know of couple who actually use astrology to trade 😂😂😂,"07/07/2025, 03:41:32",0,No,,,https://www.tiktok.com/@viceversanyc
"=""7524059811118859013""","=""7522812726768288526""","=""6958083439715845126""",nikitaekwem,Nikita💋,What really 😭😭😭😭,"06/07/2025, 21:54:57",0,No,,,https://www.tiktok.com/@nikitaekwem
"=""7524051489645347614""","=""7522812726768288526""","=""7506896543263048735""",chrissworld00,chrissworld00,what you’re saying is we need to somehow introduce gambling into astrology,"06/07/2025, 21:23:01",0,No,,,https://www.tiktok.com/@chrissworld00
"=""7523976936751596318""","=""7522812726768288526""","=""6954407116413502470""",user7830388103,Jonesy,U follow 9 thousand people on tik tok😭,"06/07/2025, 16:33:55",0,No,,,https://www.tiktok.com/@user7830388103
"=""7524004564912833335""","=""7522812726768288526""","=""6914411915638178821""",wethotshame,Wethotshame,I was drunk af on covid😭 it went down abit,"06/07/2025, 18:20:44",0,No,,,https://www.tiktok.com/@wethotshame
"=""7523941912157291278""","=""7522812726768288526""","=""6759314674108285958""",gayotic_good,Gayotic Good,And I’ve been saying this,"06/07/2025, 14:18:31",0,No,,,https://www.tiktok.com/@gayotic_good
"=""7523807985634804535""","=""7522812726768288526""","=""6747172072809710597""",alohabeth,Beth 🐝,Absolutely 🫵,"06/07/2025, 05:37:47",0,No,,,https://www.tiktok.com/@alohabeth
"=""7523778338332181262""","=""7522812726768288526""","=""7383342468010148906""",9ripp,🏴‍☠️,Fax bruv fax,"06/07/2025, 03:43:04",0,No,,,https://www.tiktok.com/@9ripp
"=""7523678291200328470""","=""7522812726768288526""","=""6808063059627344902""",justscrolling419,🤨,It’s self fulfilling prophecies 😭,"05/07/2025, 21:14:34",0,No,,,https://www.tiktok.com/@justscrolling419
"=""7523583773758997303""","=""7522812726768288526""","=""6872757420248171526""",hmchileanyway,hmchileanyway,I’ve always believed this.,"05/07/2025, 15:08:31",0,No,,,https://www.tiktok.com/@hmchileanyway
"=""7523561691784971013""","=""7522812726768288526""","=""6916202508320113669""",lilitha_j,Li.,literally,"05/07/2025, 13:42:10",0,No,,,https://www.tiktok.com/@lilitha_j
"=""7523542064346612511""","=""7522812726768288526""","=""7349761072867345450""",stamfordblasius,steezbeans2,that's no even economics 😭😭,"05/07/2025, 12:27:15",0,No,,,https://www.tiktok.com/@stamfordblasius
